Sample,Time,Label,UPneumo,LPneumo,EDA1,Cardio1,Move1,ED,Aux01
5636,03:07.83,R7,29311.0,36449.0,108938.0,39938.0,9.9,773.0,39652.0
5637,03:07.86,R7,29311.0,36461.0,108941.0,39882.0,9.9,770.0,39724.0
5638,03:07.90,R7,29311.0,36459.0,108939.0,39804.0,9.9,766.0,39795.0
5639,03:07.93,R7,29311.0,36456.0,108941.0,39763.0,9.9,763.0,39872.0
5640,03:07.96,R7,29314.0,36456.0,108945.0,39737.0,9.9,761.0,39932.0
5641,03:08.00,R7,29311.0,36452.0,108947.0,39701.0,9.9,758.0,39968.0
5642,03:08.03,R7,29311.0,36463.0,108949.0,39696.0,9.9,756.0,39984.0
5643,03:08.06,R7,29311.0,36452.0,108952.0,39642.0,9.9,755.0,40000.0
5644,03:08.09,R7,29311.0,36463.0,108954.0,39642.0,9.9,755.0,40010.0
5645,03:08.13,R7,29311.0,36463.0,108955.0,39594.0,9.9,754.0,40016.0
5646,03:08.16,R7,29301.0,36463.0,108963.0,39600.0,9.9,754.0,40016.0
5647,03:08.19,R7,29282.0,36466.0,108969.0,39564.0,9.9,754.0,40035.0
5648,03:08.23,R7,29279.0,36475.0,108970.0,39699.0,9.9,755.0,40089.0
5649,03:08.26,R7,29279.0,36463.0,108979.0,39850.0,9.9,758.0,40165.0
5650,03:08.30,R7,29284.0,36473.0,108985.0,39930.0,9.9,761.0,40234.0
5651,03:08.33,R7,29279.0,36452.0,108986.0,39989.0,9.9,764.0,40298.0
5652,03:08.36,R7,29292.0,36441.0,108988.0,40029.0,9.9,767.0,40293.0
5653,03:08.40,R7,29327.0,36441.0,108991.0,40106.0,9.9,770.0,40256.0
5654,03:08.43,R7,29353.0,36447.0,108996.0,40128.0,9.9,774.0,40213.0
5655,03:08.46,R7,29396.0,36447.0,109001.0,40128.0,9.9,778.0,40186.0
5656,03:08.50,R7,29463.0,36457.0,109002.0,40117.0,9.9,782.0,40152.0
5657,03:08.53,R7,29535.0,36463.0,109008.0,40037.0,9.9,785.0,40106.0
5658,03:08.56,R7,29583.0,36484.0,109017.0,40032.0,9.9,790.0,40064.0
5659,03:08.59,R7,29631.0,36505.0,109018.0,40021.0,9.9,794.0,40037.0
5660,03:08.63,R7,29703.0,36548.0,109012.0,40002.0,9.9,798.0,40048.0
5661,03:08.66,R7,29780.0,36591.0,109015.0,39952.0,9.9,801.0,40090.0
5662,03:08.69,R7,29823.0,36617.0,109017.0,39946.0,9.9,805.0,40117.0
5663,03:08.73,R7,29865.0,36644.0,109023.0,39904.0,9.9,808.0,40149.0
5664,03:08.76,R7,29924.0,36689.0,109035.0,39877.0,9.9,812.0,40213.0
5665,03:08.80,R7,29977.0,36740.0,109046.0,39818.0,9.9,816.0,40304.0
5666,03:08.83,R7,30015.0,36767.0,109051.0,39786.0,9.9,820.0,40352.0
5667,03:08.86,R7,30052.0,36815.0,109054.0,39770.0,9.9,825.0,40405.0
5668,03:08.90,R7,30105.0,36863.0,109058.0,39712.0,9.9,829.0,40469.0
5669,03:08.93,R7,30159.0,36905.0,109057.0,39669.0,9.9,833.0,40528.0
5670,03:08.96,R7,30191.0,36943.0,109058.0,39621.0,9.9,837.0,40560.0
5671,03:09.00,R7,30228.0,36980.0,109058.0,39594.0,9.9,841.0,40608.0
5672,03:09.03,R7,30263.0,37017.0,109053.0,39586.0,9.9,844.0,40642.0
5673,03:09.06,R7,30309.0,37074.0,109051.0,39529.0,9.9,846.0,40688.0
5674,03:09.09,R7,30351.0,37119.0,109051.0,39507.0,9.9,848.0,40720.0
5675,03:09.13,R7,30379.0,37154.0,109052.0,39472.0,9.9,851.0,40726.0
5676,03:09.16,R7,30404.0,37188.0,109050.0,39440.0,9.9,853.0,40746.0
5677,03:09.19,R7,30420.0,37209.0,109050.0,39429.0,9.9,855.0,40752.0
5678,03:09.23,R7,30436.0,37236.0,109053.0,39498.0,9.9,857.0,40757.0
5679,03:09.26,R7,30457.0,37257.0,109053.0,39632.0,9.9,859.0,40789.0
5680,03:09.30,R7,30463.0,37279.0,109054.0,39749.0,9.9,859.0,40858.0
5681,03:09.33,R7,30472.0,37291.0,109057.0,39804.0,9.9,859.0,40912.0
5682,03:09.36,R7,30488.0,37314.0,109057.0,39872.0,9.9,860.0,40876.0
5683,03:09.40,R7,30485.0,37336.0,109047.0,39942.0,9.9,859.0,40787.0
5684,03:09.43,R7,30495.0,37353.0,109045.0,39962.0,9.9,858.0,40752.0
5685,03:09.46,R7,30495.0,37369.0,109049.0,39978.0,9.9,858.0,40730.0
5686,03:09.50,R7,30495.0,37375.0,109046.0,39957.0,9.9,857.0,40704.0
5687,03:09.53,R7,30505.0,37375.0,109041.0,39925.0,9.9,856.0,40618.0
5688,03:09.56,R7,30495.0,37380.0,109042.0,39920.0,9.9,855.0,40506.0
5689,03:09.59,R7,30495.0,37375.0,109043.0,39898.0,9.9,855.0,40442.0
5690,03:09.63,R7,30479.0,37375.0,109045.0,39888.0,9.9,854.0,40410.0
5691,03:09.66,R7,30463.0,37364.0,109046.0,39864.0,9.9,854.0,40360.0
5692,03:09.69,R7,30436.0,37348.0,109044.0,39850.0,9.9,854.0,40277.0
5693,03:09.73,R7,30420.0,37332.0,109044.0,39824.0,9.9,853.0,40208.0
5694,03:09.76,R7,30399.0,37327.0,109042.0,39813.0,9.9,852.0,40160.0
5695,03:09.80,R7,30367.0,37311.0,109037.0,39773.0,9.9,851.0,40128.0
5696,03:09.83,R7,30335.0,37289.0,109039.0,39728.0,9.9,850.0,40106.0
5697,03:09.86,R7,30308.0,37279.0,109044.0,39738.0,9.9,849.0,40069.0
5698,03:09.90,R7,30297.0,37268.0,109048.0,39706.0,9.9,849.0,40032.0
5699,03:09.93,R7,30257.0,37236.0,109051.0,39672.0,9.9,850.0,39984.0
5700,03:09.96,R7,30228.0,37199.0,109053.0,39621.0,9.9,850.0,39952.0
5701,03:10.00,R7,30201.0,37172.0,109050.0,39648.0,9.9,850.0,39930.0
5702,03:10.03,R7,30164.0,37151.0,109047.0,39616.0,9.9,851.0,39904.0
5703,03:10.06,R7,30119.0,37119.0,109048.0,39597.0,9.9,851.0,39866.0
5704,03:10.09,R7,30079.0,37097.0,109048.0,39589.0,9.9,851.0,39824.0
5705,03:10.13,R7,30047.0,37076.0,109046.0,39594.0,9.9,851.0,39776.0
5706,03:10.16,R7,30020.0,37060.0,109048.0,39584.0,9.9,851.0,39728.0
5707,03:10.19,R7,29972.0,37044.0,109056.0,39552.0,9.9,852.0,39677.0
5708,03:10.23,R7,29924.0,37017.0,109060.0,39610.0,9.9,853.0,39637.0
5709,03:10.26,R7,29897.0,36996.0,109059.0,39754.0,9.9,854.0,39632.0
5710,03:10.30,R7,29865.0,36969.0,109060.0,39866.0,9.9,856.0,39648.0
5711,03:10.33,R7,29839.0,36927.0,109062.0,39949.0,9.9,858.0,39685.0
5712,03:10.36,R7,29807.0,36879.0,109066.0,40037.0,9.9,859.0,39674.0
5713,03:10.40,R7,29780.0,36836.0,109067.0,40058.0,9.9,860.0,39632.0
5714,03:10.43,R7,29748.0,36820.0,109070.0,40090.0,9.9,862.0,39594.0
5715,03:10.46,R7,29708.0,36788.0,109071.0,40141.0,9.9,863.0,39554.0
5716,03:10.50,R7,29672.0,36747.0,109075.0,40153.0,9.9,864.0,39526.0
5717,03:10.53,R7,29640.0,36706.0,109084.0,40099.0,9.9,867.0,39459.0
5718,03:10.56,R7,29618.0,36677.0,109086.0,40070.0,9.9,869.0,39360.0
5719,03:10.59,R7,29593.0,36660.0,109084.0,40042.0,9.9,872.0,39322.0
5720,03:10.63,R7,29572.0,36644.0,109088.0,40037.0,9.9,875.0,39322.0
5721,03:10.66,R7,29561.0,36623.0,109096.0,40016.0,9.9,878.0,39338.0
5722,03:10.69,R7,29540.0,36615.0,109103.0,39989.0,9.9,881.0,39341.0
5723,03:10.73,R7,29519.0,36591.0,109107.0,39936.0,9.9,884.0,39328.0
5724,03:10.76,R7,29503.0,36591.0,109109.0,39946.0,9.9,887.0,39338.0
5725,03:10.80,R7,29503.0,36575.0,109118.0,39898.0,9.9,891.0,39365.0
5726,03:10.83,R7,29481.0,36567.0,109120.0,39864.0,9.9,895.0,39418.0
5727,03:10.86,R7,29464.0,36556.0,109122.0,39808.0,9.9,899.0,39481.0
5728,03:10.90,R7,29443.0,36536.0,109130.0,39755.0,9.9,903.0,39579.0
5729,03:10.93,R7,29429.0,36529.0,109136.0,39700.0,9.9,907.0,39696.0
5730,03:10.96,R7,29412.0,36523.0,109138.0,39655.0,9.9,912.0,39790.0
5731,03:11.00,R7,29396.0,36511.0,109144.0,39610.0,9.9,917.0,39840.0
5732,03:11.03,,29391.0,36511.0,109151.0,39610.0,9.9,921.0,39850.0
5733,03:11.06,,29385.0,36511.0,109151.0,39552.0,9.9,925.0,39872.0
5734,03:11.09,,29369.0,36524.0,109152.0,39592.0,9.9,930.0,39925.0
5735,03:11.13,,29353.0,36511.0,109155.0,39781.0,9.9,934.0,39984.0
5736,03:11.16,,29348.0,36511.0,109161.0,39882.0,9.9,939.0,40032.0
5737,03:11.19,,29343.0,36500.0,109163.0,39973.0,9.9,943.0,40096.0
5738,03:11.23,,29351.0,36484.0,109162.0,40040.0,9.9,946.0,40136.0
5739,03:11.26,,29343.0,36463.0,109163.0,40101.0,9.9,950.0,40112.0
5740,03:11.30,,29332.0,36463.0,109164.0,40154.0,9.9,953.0,40074.0
5741,03:11.33,,29327.0,36463.0,109164.0,40192.0,9.9,956.0,40037.0
5742,03:11.36,,29327.0,36463.0,109168.0,40197.0,9.9,959.0,40005.0
5743,03:11.40,,29327.0,36452.0,109165.0,40165.0,9.9,961.0,39946.0
5744,03:11.43,,29332.0,36447.0,109169.0,40133.0,9.9,964.0,39888.0
5745,03:11.46,,29343.0,36447.0,109177.0,40138.0,9.9,966.0,39840.0
5746,03:11.50,,29332.0,36447.0,109180.0,40104.0,9.9,969.0,39834.0
5747,03:11.53,,29327.0,36463.0,109177.0,40090.0,9.9,970.0,39877.0
5748,03:11.56,,29327.0,36468.0,109171.0,40069.0,9.9,972.0,39930.0
5749,03:11.59,,29343.0,36489.0,109167.0,40026.0,9.9,973.0,40016.0
5750,03:11.63,,29385.0,36535.0,109168.0,39984.0,9.9,973.0,40160.0
5751,03:11.66,,29476.0,36623.0,109168.0,39925.0,9.9,974.0,40277.0
5752,03:11.69,,29556.0,36719.0,109166.0,39866.0,9.9,974.0,40373.0
5753,03:11.73,,29631.0,36836.0,109163.0,39829.0,9.9,974.0,40528.0
5754,03:11.76,,29769.0,37025.0,109165.0,39720.0,9.9,974.0,40922.0
5755,03:11.80,,29935.0,37263.0,109167.0,39644.0,9.9,975.0,41452.0
5756,03:11.83,,30114.0,37503.0,109169.0,39577.0,9.9,975.0,41830.0
5757,03:11.86,,30325.0,37746.0,109166.0,39510.0,9.9,975.0,42150.0
5758,03:11.90,,30479.0,37892.0,109162.0,39482.0,9.9,975.0,42314.0
5759,03:11.93,,30569.0,37967.0,109159.0,39482.0,9.9,974.0,42325.0
5760,03:11.96,,30644.0,37988.0,109161.0,39482.0,9.9,973.0,42197.0
5761,03:12.00,,30703.0,37983.0,109162.0,39525.0,9.9,972.0,41957.0
5762,03:12.03,,30761.0,37940.0,109163.0,39488.0,9.9,971.0,41669.0
5763,03:12.06,,30853.0,37864.0,109161.0,39494.0,9.9,970.0,41337.0
5764,03:12.09,,30952.0,37781.0,109156.0,39484.0,9.9,969.0,41014.0
5765,03:12.13,,30965.0,37739.0,109154.0,39660.0,9.9,968.0,40748.0
5766,03:12.16,,30932.0,37721.0,109154.0,39802.0,9.9,967.0,40608.0
5767,03:12.19,,30911.0,37700.0,109155.0,39861.0,9.9,967.0,40501.0
5768,03:12.23,,30895.0,37663.0,109154.0,39904.0,9.9,966.0,40400.0
5769,03:12.26,,30855.0,37631.0,109149.0,39976.0,9.9,965.0,40298.0
5770,03:12.30,,30799.0,37615.0,109146.0,40016.0,9.9,964.0,40234.0
5771,03:12.33,,30751.0,37609.0,109141.0,40053.0,9.9,962.0,40165.0
5772,03:12.36,No,30703.0,37609.0,109138.0,40085.0,9.9,960.0,40074.0
5773,03:12.40,,30607.0,37580.0,109140.0,40090.0,9.9,958.0,39936.0
5774,03:12.43,,30527.0,37556.0,109135.0,40016.0,9.9,957.0,39829.0
5775,03:12.46,,30489.0,37529.0,109134.0,40026.0,9.9,955.0,39792.0
5776,03:12.50,,30457.0,37513.0,109136.0,40037.0,9.9,953.0,39797.0
5777,03:12.53,,30420.0,37479.0,109131.0,40016.0,9.9,951.0,39818.0
5778,03:12.56,,30393.0,37449.0,109125.0,40016.0,9.9,949.0,39813.0
5779,03:12.59,,30356.0,37417.0,109124.0,40000.0,9.9,947.0,39776.0
5780,03:12.63,,30313.0,37396.0,109124.0,39989.0,9.9,945.0,39722.0
5781,03:12.66,,30263.0,37345.0,109118.0,39914.0,9.9,942.0,39637.0
5782,03:12.69,,30212.0,37305.0,109112.0,39888.0,9.9,939.0,39584.0
5783,03:12.73,,30180.0,37273.0,109118.0,39856.0,9.9,937.0,39552.0
5784,03:12.76,,30153.0,37252.0,109113.0,39850.0,9.9,935.0,39520.0
5785,03:12.80,,30108.0,37201.0,109104.0,39826.0,9.9,932.0,39469.0
5786,03:12.83,,30063.0,37151.0,109096.0,39818.0,9.9,929.0,39424.0
5787,03:12.86,,30041.0,37113.0,109089.0,39786.0,9.9,925.0,39413.0
5788,03:12.90,,30020.0,37087.0,109095.0,39760.0,9.9,922.0,39408.0
5789,03:12.93,,29983.0,37049.0,109102.0,39725.0,9.9,920.0,39426.0
5790,03:12.96,,29938.0,37013.0,109097.0,39712.0,9.9,918.0,39475.0
5791,03:13.00,,29899.0,36981.0,109098.0,39686.0,9.9,915.0,39510.0
5792,03:13.03,,29851.0,36959.0,109102.0,39638.0,9.9,913.0,39552.0
5793,03:13.06,,29817.0,36943.0,109102.0,39610.0,9.9,912.0,39610.0
5794,03:13.09,,29785.0,36932.0,109101.0,39658.0,9.9,910.0,39642.0
5795,03:13.13,,29753.0,36905.0,109103.0,39824.0,9.9,909.0,39658.0
5796,03:13.16,,29711.0,36884.0,109104.0,39946.0,9.9,908.0,39685.0
5797,03:13.19,,29695.0,36863.0,109106.0,40005.0,9.9,908.0,39717.0
5798,03:13.23,,29688.0,36831.0,109114.0,40073.0,9.9,907.0,39724.0
5799,03:13.26,,29656.0,36786.0,109121.0,40156.0,9.9,908.0,39692.0
5800,03:13.30,,29611.0,36757.0,109131.0,40224.0,9.9,910.0,39651.0
5801,03:13.33,,29593.0,36745.0,109140.0,40245.0,9.9,913.0,39632.0
5802,03:13.36,,29583.0,36729.0,109147.0,40256.0,9.9,916.0,39637.0
5803,03:13.40,,29567.0,36708.0,109149.0,40245.0,9.9,920.0,39632.0
5804,03:13.43,,29567.0,36689.0,109160.0,40165.0,9.9,924.0,39613.0
5805,03:13.46,,29551.0,36665.0,109174.0,40170.0,9.9,929.0,39578.0
5806,03:13.50,,29545.0,36655.0,109179.0,40165.0,9.9,934.0,39568.0
5807,03:13.53,,29535.0,36649.0,109189.0,40133.0,9.9,940.0,39568.0
5808,03:13.56,,29521.0,36631.0,109199.0,40122.0,9.9,947.0,39544.0
5809,03:13.59,,29503.0,36617.0,109208.0,40069.0,9.9,954.0,39498.0
5810,03:13.63,,29492.0,36601.0,109220.0,40085.0,9.9,962.0,39472.0
5811,03:13.66,,29487.0,36591.0,109231.0,40037.0,9.9,970.0,39440.0
5812,03:13.69,,29479.0,36588.0,109246.0,40002.0,9.9,979.0,39440.0
5813,03:13.73,,29465.0,36585.0,109250.0,39978.0,9.9,988.0,39466.0
5814,03:13.76,,29455.0,36575.0,109258.0,39957.0,9.9,998.0,39488.0
5815,03:13.80,,29455.0,36575.0,109271.0,39920.0,9.9,1007.0,39525.0
5816,03:13.83,,29452.0,36569.0,109279.0,39893.0,9.9,1016.0,39602.0
5817,03:13.86,,29439.0,36559.0,109285.0,39818.0,9.9,1025.0,39680.0
5818,03:13.90,,29439.0,36559.0,109293.0,39813.0,9.9,1035.0,39733.0
5819,03:13.93,,29439.0,36559.0,109302.0,39781.0,9.9,1044.0,39781.0
5820,03:13.96,,29423.0,36553.0,109315.0,39754.0,9.9,1054.0,39842.0
5821,03:14.00,,29423.0,36548.0,109320.0,39717.0,9.9,1063.0,39893.0
5822,03:14.03,,29423.0,36543.0,109325.0,39722.0,9.9,1072.0,39904.0
5823,03:14.06,,29407.0,36543.0,109337.0,39669.0,9.9,1082.0,39909.0
5824,03:14.09,,29385.0,36543.0,109349.0,39661.0,9.9,1091.0,39930.0
5825,03:14.13,,29375.0,36543.0,109357.0,39744.0,9.9,1100.0,39946.0
5826,03:14.16,,29359.0,36543.0,109364.0,39898.0,9.9,1109.0,39973.0
5827,03:14.19,,29343.0,36537.0,109368.0,40000.0,9.9,1117.0,40016.0
5828,03:14.23,,29348.0,36519.0,109378.0,40104.0,9.9,1126.0,40090.0
5829,03:14.26,,29343.0,36492.0,109385.0,40201.0,9.9,1134.0,40098.0
5830,03:14.30,,29327.0,36479.0,109401.0,40267.0,9.9,1143.0,40032.0
5831,03:14.33,,29327.0,36481.0,109406.0,40269.0,9.9,1151.0,39988.0
5832,03:14.36,,29335.0,36463.0,109421.0,40192.0,9.9,1160.0,39870.0
5833,03:14.40,,29339.0,36463.0,109429.0,40176.0,9.9,1169.0,39804.0
5834,03:14.43,,29339.0,36456.0,109432.0,40150.0,9.9,1178.0,39792.0
5835,03:14.46,,29330.0,36447.0,109440.0,40121.0,9.9,1186.0,39753.0
5836,03:14.50,,29327.0,36447.0,109447.0,40085.0,9.9,1195.0,39728.0
5837,03:14.53,,29327.0,36447.0,109448.0,40053.0,9.9,1203.0,39733.0
5838,03:14.56,,29327.0,36447.0,109448.0,40053.0,9.9,1210.0,39744.0
5839,03:14.59,,29327.0,36447.0,109449.0,39997.0,9.9,1217.0,39778.0
5840,03:14.63,,29327.0,36447.0,109448.0,39957.0,9.9,1223.0,39802.0
5841,03:14.66,,29327.0,36447.0,109451.0,39946.0,9.9,1229.0,39829.0
5842,03:14.69,,29327.0,36447.0,109450.0,39920.0,9.9,1234.0,39856.0
5843,03:14.73,,29327.0,36447.0,109446.0,39872.0,9.9,1239.0,39909.0
5844,03:14.76,,29327.0,36447.0,109446.0,39834.0,9.9,1243.0,39957.0
5845,03:14.80,,29327.0,36447.0,109445.0,39802.0,9.9,1246.0,39973.0
5846,03:14.83,,29327.0,36447.0,109444.0,39781.0,9.9,1248.0,39989.0
5847,03:14.86,,29324.0,36455.0,109441.0,39768.0,9.9,1250.0,40016.0
5848,03:14.90,,29327.0,36452.0,109439.0,39728.0,9.9,1250.0,40032.0
5849,03:14.93,,29316.0,36452.0,109439.0,39701.0,9.9,1251.0,40032.0
5850,03:14.96,,29311.0,36463.0,109439.0,39690.0,9.9,1251.0,40042.0
5851,03:15.00,,29300.0,36463.0,109437.0,39685.0,9.9,1250.0,40082.0
5852,03:15.03,,29295.0,36463.0,109433.0,39829.0,9.9,1249.0,40144.0
5853,03:15.06,,29289.0,36463.0,109435.0,39984.0,9.9,1248.0,40197.0
5854,03:15.09,,29289.0,36457.0,109435.0,40048.0,9.9,1247.0,40266.0
5855,03:15.13,,29295.0,36439.0,109431.0,40141.0,9.9,1246.0,40322.0
5856,03:15.16,,29284.0,36431.0,109429.0,40208.0,9.9,1245.0,40293.0
5857,03:15.19,,29279.0,36431.0,109430.0,40240.0,9.9,1243.0,40240.0
5858,03:15.23,,29284.0,36431.0,109429.0,40272.0,9.9,1242.0,40192.0
5859,03:15.26,,29279.0,36433.0,109425.0,40282.0,9.9,1241.0,40157.0
5860,03:15.30,,29284.0,36431.0,109421.0,40256.0,9.9,1239.0,40096.0
5861,03:15.33,,29295.0,36431.0,109414.0,40218.0,9.9,1237.0,40032.0
5862,03:15.36,,29295.0,36420.0,109411.0,40208.0,9.9,1235.0,39957.0
5863,03:15.40,,29295.0,36415.0,109405.0,40200.0,9.9,1233.0,39898.0
5864,03:15.43,,29295.0,36415.0,109397.0,40176.0,9.9,1230.0,39872.0
5865,03:15.46,,29300.0,36420.0,109393.0,40170.0,9.9,1227.0,39861.0
5866,03:15.50,,29295.0,36415.0,109389.0,40133.0,9.9,1224.0,39850.0
5867,03:15.53,,29289.0,36407.0,109388.0,40101.0,9.9,1221.0,39816.0
5868,03:15.56,,29295.0,36415.0,109388.0,40074.0,9.9,1218.0,39797.0
5869,03:15.59,,29295.0,36415.0,109378.0,40053.0,9.9,1214.0,39808.0
5870,03:15.63,,29295.0,36415.0,109375.0,40010.0,9.9,1210.0,39834.0
5871,03:15.66,,29292.0,36415.0,109382.0,39981.0,9.9,1207.0,39861.0
5872,03:15.69,,29291.0,36415.0,109377.0,39929.0,9.9,1204.0,39913.0
5873,03:15.73,,29298.0,36427.0,109368.0,39875.0,9.9,1200.0,39984.0
5874,03:15.76,,29301.0,36447.0,109366.0,39849.0,9.9,1196.0,40060.0
5875,03:15.80,,29311.0,36457.0,109362.0,39808.0,9.9,1192.0,40112.0
5876,03:15.83,,29316.0,36463.0,109365.0,39781.0,9.9,1188.0,40154.0
5877,03:15.86,,29337.0,36479.0,109369.0,39733.0,9.9,1186.0,40192.0
5878,03:15.90,,29353.0,36489.0,109369.0,39749.0,9.9,1183.0,40240.0
5879,03:15.93,,29380.0,36516.0,109372.0,39696.0,9.9,1182.0,40277.0
5880,03:15.96,,29416.0,36530.0,109378.0,39670.0,9.9,1181.0,40348.0
5881,03:16.00,,29461.0,36578.0,109382.0,39625.0,9.9,1180.0,40448.0
5882,03:16.03,,29519.0,36623.0,109383.0,39785.0,9.9,1180.0,40553.0
5883,03:16.06,,29561.0,36660.0,109385.0,39962.0,9.9,1180.0,40688.0
5884,03:16.09,,29599.0,36687.0,109389.0,40010.0,9.9,1180.0,40768.0
5885,03:16.13,,29636.0,36703.0,109393.0,40069.0,9.9,1182.0,40821.0
5886,03:16.16,,29673.0,36732.0,109400.0,40133.0,9.9,1183.0,40837.0
5887,03:16.19,,29711.0,36772.0,109410.0,40192.0,9.9,1185.0,40805.0
5888,03:16.23,,29748.0,36809.0,109418.0,40181.0,9.9,1188.0,40800.0
5889,03:16.26,,29775.0,36841.0,109418.0,40186.0,9.9,1192.0,40805.0
5890,03:16.30,,29817.0,36876.0,109422.0,40146.0,9.9,1196.0,40789.0
5891,03:16.33,,29865.0,36921.0,109435.0,40096.0,9.9,1200.0,40741.0
5892,03:16.36,,29908.0,36948.0,109441.0,40085.0,9.9,1205.0,40714.0
5893,03:16.40,,29929.0,36975.0,109449.0,40080.0,9.9,1211.0,40720.0
5894,03:16.43,,29977.0,37020.0,109456.0,40029.0,9.9,1216.0,40752.0
5895,03:16.46,,30025.0,37060.0,109462.0,40021.0,9.9,1222.0,40762.0
5896,03:16.50,,30041.0,37081.0,109465.0,39994.0,9.9,1227.0,40746.0
5897,03:16.53,,30057.0,37108.0,109473.0,39978.0,9.9,1233.0,40730.0
5898,03:16.56,,30103.0,37151.0,109478.0,39925.0,9.9,1239.0,40733.0
5899,03:16.59,,30143.0,37193.0,109480.0,39866.0,9.9,1246.0,40762.0
5900,03:16.63,,30159.0,37220.0,109487.0,39850.0,9.9,1252.0,40773.0
5901,03:16.66,,30180.0,37241.0,109493.0,39824.0,9.9,1258.0,40784.0
5902,03:16.69,,30217.0,37289.0,109496.0,39800.0,9.9,1264.0,40792.0
5903,03:16.73,,30255.0,37327.0,109504.0,39744.0,9.9,1269.0,40821.0
5904,03:16.76,,30271.0,37348.0,109506.0,39728.0,9.9,1275.0,40832.0
5905,03:16.80,,30287.0,37364.0,109512.0,39706.0,9.9,1281.0,40842.0
5906,03:16.83,,30308.0,37388.0,109522.0,39656.0,9.9,1287.0,40872.0
5907,03:16.86,,30335.0,37419.0,109527.0,39622.0,9.9,1293.0,40880.0
5908,03:16.90,,30351.0,37448.0,109528.0,39574.0,9.9,1298.0,40854.0
5909,03:16.93,,30367.0,37471.0,109535.0,39529.0,9.9,1303.0,40812.0
5910,03:16.96,,30367.0,37481.0,109538.0,39530.0,9.9,1308.0,40778.0
5911,03:17.00,,30367.0,37487.0,109542.0,39610.0,9.9,1314.0,40741.0
5912,03:17.03,,30361.0,37487.0,109547.0,39770.0,9.9,1319.0,40720.0
5913,03:17.06,,30345.0,37481.0,109549.0,39877.0,9.9,1323.0,40720.0
5914,03:17.09,,30335.0,37465.0,109547.0,39957.0,9.9,1328.0,40714.0
5915,03:17.13,,30312.0,37445.0,109546.0,40003.0,9.9,1332.0,40636.0
5916,03:17.16,,30293.0,37432.0,109553.0,40080.0,9.9,1336.0,40480.0
5917,03:17.19,,30271.0,37423.0,109553.0,40131.0,9.9,1339.0,40355.0
5918,03:17.23,,30255.0,37412.0,109556.0,40133.0,9.9,1343.0,40288.0
5919,03:17.26,,30239.0,37401.0,109560.0,40154.0,9.9,1347.0,40229.0
5920,03:17.30,,30228.0,37375.0,109562.0,40106.0,9.9,1350.0,40149.0
5921,03:17.33,,30225.0,37367.0,109563.0,40072.0,9.9,1353.0,40026.0
5922,03:17.36,,30218.0,37354.0,109566.0,40048.0,9.9,1355.0,39917.0
5923,03:17.40,,30197.0,37329.0,109553.0,40013.0,9.9,1357.0,39858.0
5924,03:17.43,,30170.0,37292.0,109554.0,39974.0,9.9,1358.0,39776.0
5925,03:17.46,,30144.0,37264.0,109550.0,39930.0,9.9,1359.0,39768.0
5926,03:17.50,,30111.0,37247.0,109548.0,39877.0,9.9,1359.0,39760.0
5927,03:17.53,,30095.0,37247.0,109543.0,39872.0,9.9,1359.0,39733.0
5928,03:17.56,,30084.0,37231.0,109541.0,39813.0,9.9,1359.0,39712.0
5929,03:17.59,,30063.0,37215.0,109540.0,39794.0,9.9,1358.0,39709.0
5930,03:17.63,,30036.0,37188.0,109539.0,39754.0,9.9,1358.0,39690.0
5931,03:17.66,,30025.0,37172.0,109537.0,39728.0,9.9,1357.0,39680.0
5932,03:17.69,,30004.0,37151.0,109534.0,39722.0,9.9,1355.0,39658.0
5933,03:17.73,,29975.0,37119.0,109526.0,39693.0,9.9,1353.0,39626.0
5934,03:17.76,,29951.0,37087.0,109519.0,39658.0,9.9,1351.0,39589.0
5935,03:17.80,,29929.0,37071.0,109518.0,39642.0,9.9,1348.0,39568.0
5936,03:17.83,,29897.0,37049.0,109512.0,39626.0,9.9,1344.0,39568.0
5937,03:17.86,,29855.0,37025.0,109509.0,39709.0,9.9,1340.0,39552.0
5938,03:17.90,,29828.0,36996.0,109500.0,39925.0,9.9,1337.0,39562.0
5939,03:17.93,,29801.0,36969.0,109496.0,40016.0,9.9,1333.0,39584.0
5940,03:17.96,,29791.0,36943.0,109494.0,40080.0,9.9,1329.0,39616.0
5941,03:18.00,,29761.0,36897.0,109489.0,40162.0,9.9,1325.0,39589.0
5942,03:18.03,,29721.0,36852.0,109482.0,40245.0,9.9,1321.0,39525.0
5943,03:18.06,,29695.0,36825.0,109481.0,40282.0,9.9,1317.0,39472.0
5944,03:18.09,,29684.0,36804.0,109481.0,40277.0,9.9,1313.0,39456.0
5945,03:18.13,,29657.0,36767.0,109473.0,40296.0,9.9,1309.0,39440.0
5946,03:18.16,,29641.0,36729.0,109464.0,40240.0,9.9,1304.0,39408.0
5947,03:18.19,,29625.0,36708.0,109460.0,40218.0,9.9,1299.0,39365.0
5948,03:18.23,,29609.0,36687.0,109459.0,40224.0,9.9,1295.0,39322.0
5949,03:18.26,,29593.0,36671.0,109456.0,40194.0,9.9,1290.0,39285.0
5950,03:18.30,,29573.0,36651.0,109450.0,40204.0,9.9,1286.0,39305.0
5951,03:18.33,,29551.0,36626.0,109450.0,40156.0,9.9,1282.0,39305.0
